timestamp,road_name,flow_vehicle_per_hour,avg_speed_kmh,precipitation_mm,is_holiday,is_raining
2024-01-08 03:45:00,Jalan Jenderal Sudirman,61,48.56,8,0,1
2024-01-08 04:00:00,Jalan Jenderal Sudirman,166,56.39,5,0,1
2024-01-08 04:15:00,Jalan Jenderal Sudirman,115,53.53,0,0,0
2024-01-08 04:30:00,Jalan Jenderal Sudirman,104,53.32,0,0,0
2024-01-08 04:45:00,Jalan Jenderal Sudirman,192,47.28,5,0,1
2024-01-08 05:00:00,Jalan Jenderal Sudirman,870,45.74,0,0,0
2024-01-08 05:15:00,Jalan Jenderal Sudirman,1132,38.29,0,0,0
2024-01-08 05:30:00,Jalan Jenderal Sudirman,984,37.6,0,0,0
2024-01-08 05:45:00,Jalan Jenderal Sudirman,1067,35.67,0,0,0
2024-01-08 06:00:00,Jalan Jenderal Sudirman,2128,13.28,7,0,1
2024-01-08 06:15:00,Jalan Jenderal Sudirman,1974,17.87,0,0,0
2024-01-08 06:30:00,Jalan Jenderal Sudirman,1949,18.1,3,0,1
2024-01-08 06:45:00,Jalan Jenderal Sudirman,2009,21.02,0,0,0
2024-01-08 07:00:00,Jalan Jenderal Sudirman,2412,20.01,0,0,0
2024-01-08 07:15:00,Jalan Jenderal Sudirman,1917,18.82,0,0,0
2024-01-08 07:30:00,Jalan Jenderal Sudirman,1745,19.65,0,0,0
2024-01-08 07:45:00,Jalan Jenderal Sudirman,1966,24.14,0,0,0
2024-01-08 08:00:00,Jalan Jenderal Sudirman,1883,21.06,0,0,0
2024-01-08 08:15:00,Jalan Jenderal Sudirman,2476,22.55,0,0,0
2024-01-08 08:30:00,Jalan Jenderal Sudirman,2251,23.45,0,0,0
2024-01-08 08:45:00,Jalan Jenderal Sudirman,2364,15.52,0,0,0
2024-01-08 09:00:00,Jalan Jenderal Sudirman,1984,23.15,0,0,0
2024-01-08 09:15:00,Jalan Jenderal Sudirman,2001,5.0,32,0,1
2024-01-08 09:30:00,Jalan Jenderal Sudirman,1570,15.08,0,0,0
2024-01-08 09:45:00,Jalan Jenderal Sudirman,2495,16.88,0,0,0
2024-01-08 10:00:00,Jalan Jenderal Sudirman,911,30.76,0,0,0
2024-01-08 10:15:00,Jalan Jenderal Sudirman,1086,38.89,0,0,0
2024-01-08 10:30:00,Jalan Jenderal Sudirman,934,35.3,0,0,0
2024-01-08 10:45:00,Jalan Jenderal Sudirman,883,35.03,0,0,0
2024-01-08 11:00:00,Jalan Jenderal Sudirman,853,38.01,0,0,0
2024-01-08 11:15:00,Jalan Jenderal Sudirman,1163,33.22,0,0,0
2024-01-08 11:30:00,Jalan Jenderal Sudirman,1000,34.18,2,0,1
2024-01-08 11:45:00,Jalan Jenderal Sudirman,1021,38.3,0,0,0
2024-01-08 12:00:00,Jalan Jenderal Sudirman,1129,33.71,0,0,0
2024-01-08 12:15:00,Jalan Jenderal Sudirman,938,29.15,0,0,0
2024-01-08 12:30:00,Jalan Jenderal Sudirman,919,34.79,0,0,0
2024-01-08 12:45:00,Jalan Jenderal Sudirman,984,37.86,0,0,0
2024-01-08 13:00:00,Jalan Jenderal Sudirman,828,30.78,8,0,1
2024-01-08 13:15:00,Jalan Jenderal Sudirman,1063,40.2,0,0,0
2024-01-08 13:30:00,Jalan Jenderal Sudirman,1126,32.02,0,0,0
2024-01-08 13:45:00,Jalan Jenderal Sudirman,1022,29.15,0,0,0
2024-01-08 14:00:00,Jalan Jenderal Sudirman,1070,27.49,0,0,0
2024-01-08 14:15:00,Jalan Jenderal Sudirman,1018,36.7,0,0,0
2024-01-08 14:30:00,Jalan Jenderal Sudirman,1058,34.09,0,0,0
2024-01-08 14:45:00,Jalan Jenderal Sudirman,925,34.01,0,0,0
2024-01-08 15:00:00,Jalan Jenderal Sudirman,1195,34.0,0,0,0
2024-01-08 15:15:00,Jalan Jenderal Sudirman,851,26.89,0,0,0
2024-01-08 15:30:00,Jalan Jenderal Sudirman,1027,32.71,3,0,1
2024-01-08 15:45:00,Jalan Jenderal Sudirman,802,34.27,0,0,0
2024-01-08 16:00:00,Jalan Jenderal Sudirman,2825,15.23,0,0,0
2024-01-08 16:15:00,Jalan Jenderal Sudirman,2527,11.62,5,0,1
2024-01-08 16:30:00,Jalan Jenderal Sudirman,2370,17.44,0,0,0
2024-01-08 16:45:00,Jalan Jenderal Sudirman,2749,11.07,0,0,0
2024-01-08 17:00:00,Jalan Jenderal Sudirman,2435,20.57,0,0,0
2024-01-08 17:15:00,Jalan Jenderal Sudirman,2237,13.13,0,0,0
2024-01-08 17:30:00,Jalan Jenderal Sudirman,2670,18.18,0,0,0
2024-01-08 17:45:00,Jalan Jenderal Sudirman,2101,13.35,0,0,0
2024-01-08 18:00:00,Jalan Jenderal Sudirman,2296,15.69,0,0,0
2024-01-08 18:15:00,Jalan Jenderal Sudirman,2886,6.84,0,0,0
2024-01-08 18:30:00,Jalan Jenderal Sudirman,2415,17.39,0,0,0
2024-01-08 18:45:00,Jalan Jenderal Sudirman,2223,11.54,0,0,0
2024-01-08 19:00:00,Jalan Jenderal Sudirman,2476,11.25,0,0,0
2024-01-08 19:15:00,Jalan Jenderal Sudirman,2480,14.74,0,0,0
2024-01-08 19:30:00,Jalan Jenderal Sudirman,2334,9.08,0,0,0
2024-01-08 19:45:00,Jalan Jenderal Sudirman,1944,17.04,0,0,0
2024-01-08 20:00:00,Jalan Jenderal Sudirman,1120,35.28,0,0,0
2024-01-08 20:15:00,Jalan Jenderal Sudirman,1011,31.94,0,0,0
2024-01-08 20:30:00,Jalan Jenderal Sudirman,802,39.59,0,0,0
2024-01-08 20:45:00,Jalan Jenderal Sudirman,1079,38.55,0,0,0
2024-01-08 21:00:00,Jalan Jenderal Sudirman,971,17.59,48,0,1
2024-01-08 21:15:00,Jalan Jenderal Sudirman,914,39.38,0,0,0
2024-01-08 21:30:00,Jalan Jenderal Sudirman,836,23.2,1,0,1
2024-01-08 21:45:00,Jalan Jenderal Sudirman,1008,22.98,14,0,1
2024-01-08 22:00:00,Jalan Jenderal Sudirman,1069,32.77,0,0,0
2024-01-08 22:15:00,Jalan Jenderal Sudirman,1116,31.93,9,0,1
2024-01-08 22:30:00,Jalan Jenderal Sudirman,1189,32.46,0,0,0
2024-01-08 22:45:00,Jalan Jenderal Sudirman,1005,34.77,0,0,0
2024-01-08 23:00:00,Jalan Jenderal Sudirman,845,37.52,0,0,0
2024-01-08 23:15:00,Jalan Jenderal Sudirman,829,34.48,0,0,0
2024-01-08 23:30:00,Jalan Jenderal Sudirman,918,33.04,0,0,0
2024-01-08 23:45:00,Jalan Jenderal Sudirman,1105,41.1,0,0,0
2024-01-09 00:00:00,Jalan Jenderal Sudirman,126,58.63,0,0,0
2024-01-09 00:15:00,Jalan Jenderal Sudirman,86,54.36,0,0,0
2024-01-09 00:30:00,Jalan Jenderal Sudirman,174,59.04,0,0,0
2024-01-09 00:45:00,Jalan Jenderal Sudirman,192,55.6,0,0,0
2024-01-09 01:00:00,Jalan Jenderal Sudirman,195,58.66,0,0,0
2024-01-09 01:15:00,Jalan Jenderal Sudirman,161,52.46,0,0,0
2024-01-09 01:30:00,Jalan Jenderal Sudirman,172,47.5,7,0,1
2024-01-09 01:45:00,Jalan Jenderal Sudirman,198,54.95,0,0,0
2024-01-09 02:00:00,Jalan Jenderal Sudirman,110,52.17,0,0,0
2024-01-09 02:15:00,Jalan Jenderal Sudirman,162,53.72,0,0,0
2024-01-09 02:30:00,Jalan Jenderal Sudirman,180,54.92,0,0,0
2024-01-09 02:45:00,Jalan Jenderal Sudirman,143,54.73,0,0,0
2024-01-09 03:00:00,Jalan Jenderal Sudirman,176,56.02,0,0,0
2024-01-09 03:15:00,Jalan Jenderal Sudirman,160,55.6,0,0,0
2024-01-09 03:30:00,Jalan Jenderal Sudirman,153,54.34,0,0,0
2024-01-09 03:45:00,Jalan Jenderal Sudirman,103,56.58,0,0,0
2024-01-09 04:00:00,Jalan Jenderal Sudirman,115,55.28,0,0,0
2024-01-09 04:15:00,Jalan Jenderal Sudirman,114,51.06,0,0,0
2024-01-09 04:30:00,Jalan Jenderal Sudirman,160,52.75,0,0,0
2024-01-09 04:45:00,Jalan Jenderal Sudirman,103,59.2,0,0,0
2024-01-09 05:00:00,Jalan Jenderal Sudirman,824,17.07,21,0,1
2024-01-09 05:15:00,Jalan Jenderal Sudirman,808,36.8,0,0,0
2024-01-09 05:30:00,Jalan Jenderal Sudirman,855,35.97,0,0,0
2024-01-09 05:45:00,Jalan Jenderal Sudirman,1095,38.64,0,0,0
2024-01-09 06:00:00,Jalan Jenderal Sudirman,1791,22.05,0,0,0
2024-01-09 06:15:00,Jalan Jenderal Sudirman,2487,19.97,0,0,0
2024-01-09 06:30:00,Jalan Jenderal Sudirman,1861,22.13,0,0,0
2024-01-09 06:45:00,Jalan Jenderal Sudirman,1608,27.38,0,0,0
2024-01-09 07:00:00,Jalan Jenderal Sudirman,2102,20.81,0,0,0
2024-01-09 07:15:00,Jalan Jenderal Sudirman,1876,18.77,0,0,0
2024-01-09 07:30:00,Jalan Jenderal Sudirman,2393,17.72,9,0,1
2024-01-09 07:45:00,Jalan Jenderal Sudirman,1854,19.27,0,0,0
2024-01-09 08:00:00,Jalan Jenderal Sudirman,2227,17.44,0,0,0
2024-01-09 08:15:00,Jalan Jenderal Sudirman,2233,18.43,0,0,0
2024-01-09 08:30:00,Jalan Jenderal Sudirman,1787,23.31,0,0,0
2024-01-09 08:45:00,Jalan Jenderal Sudirman,2163,20.77,0,0,0
2024-01-09 09:00:00,Jalan Jenderal Sudirman,2399,19.19,0,0,0
2024-01-09 09:15:00,Jalan Jenderal Sudirman,1940,21.38,0,0,0
2024-01-09 09:30:00,Jalan Jenderal Sudirman,1730,17.48,0,0,0
2024-01-09 09:45:00,Jalan Jenderal Sudirman,2353,16.86,0,0,0
2024-01-09 10:00:00,Jalan Jenderal Sudirman,1176,33.24,0,0,0
2024-01-09 10:15:00,Jalan Jenderal Sudirman,829,32.64,0,0,0
2024-01-09 10:30:00,Jalan Jenderal Sudirman,1049,29.77,3,0,1
2024-01-09 10:45:00,Jalan Jenderal Sudirman,1063,31.1,0,0,0
2024-01-09 11:00:00,Jalan Jenderal Sudirman,977,30.89,4,0,1
2024-01-09 11:15:00,Jalan Jenderal Sudirman,901,35.66,0,0,0
2024-01-09 11:30:00,Jalan Jenderal Sudirman,957,17.27,28,0,1
2024-01-09 11:45:00,Jalan Jenderal Sudirman,869,34.13,0,0,0
2024-01-09 12:00:00,Jalan Jenderal Sudirman,816,33.84,0,0,0
2024-01-09 12:15:00,Jalan Jenderal Sudirman,936,30.22,2,0,1
2024-01-09 12:30:00,Jalan Jenderal Sudirman,843,31.05,0,0,0
2024-01-09 12:45:00,Jalan Jenderal Sudirman,1184,34.19,0,0,0
2024-01-09 13:00:00,Jalan Jenderal Sudirman,879,29.83,0,0,0
2024-01-09 13:15:00,Jalan Jenderal Sudirman,979,32.52,0,0,0
2024-01-09 13:30:00,Jalan Jenderal Sudirman,824,34.27,0,0,0
2024-01-09 13:45:00,Jalan Jenderal Sudirman,980,33.72,0,0,0
2024-01-09 14:00:00,Jalan Jenderal Sudirman,930,36.07,0,0,0
2024-01-09 14:15:00,Jalan Jenderal Sudirman,1065,33.47,0,0,0
2024-01-09 14:30:00,Jalan Jenderal Sudirman,800,32.18,0,0,0
2024-01-09 14:45:00,Jalan Jenderal Sudirman,1035,33.97,0,0,0
2024-01-09 15:00:00,Jalan Jenderal Sudirman,821,32.08,0,0,0
2024-01-09 15:15:00,Jalan Jenderal Sudirman,858,38.74,0,0,0
2024-01-09 15:30:00,Jalan Jenderal Sudirman,1148,39.36,0,0,0
2024-01-09 15:45:00,Jalan Jenderal Sudirman,1113,34.88,0,0,0
2024-01-09 16:00:00,Jalan Jenderal Sudirman,2924,17.7,0,0,0
2024-01-09 16:15:00,Jalan Jenderal Sudirman,2257,13.55,0,0,0
2024-01-09 16:30:00,Jalan Jenderal Sudirman,2851,18.89,0,0,0
2024-01-09 16:45:00,Jalan Jenderal Sudirman,2397,13.92,0,0,0
2024-01-09 17:00:00,Jalan Jenderal Sudirman,2491,15.96,0,0,0
2024-01-09 17:15:00,Jalan Jenderal Sudirman,1916,14.66,0,0,0
2024-01-09 17:30:00,Jalan Jenderal Sudirman,2733,12.1,0,0,0
2024-01-09 17:45:00,Jalan Jenderal Sudirman,2356,14.0,0,0,0
2024-01-09 18:00:00,Jalan Jenderal Sudirman,1986,15.95,0,0,0
2024-01-09 18:15:00,Jalan Jenderal Sudirman,2575,11.03,0,0,0
2024-01-09 18:30:00,Jalan Jenderal Sudirman,2164,11.42,0,0,0
2024-01-09 18:45:00,Jalan Jenderal Sudirman,1938,10.08,1,0,1
2024-01-09 19:00:00,Jalan Jenderal Sudirman,2051,15.4,0,0,0
2024-01-09 19:15:00,Jalan Jenderal Sudirman,2845,13.47,0,0,0
2024-01-09 19:30:00,Jalan Jenderal Sudirman,2338,12.32,0,0,0
2024-01-09 19:45:00,Jalan Jenderal Sudirman,2489,16.63,0,0,0
2024-01-09 20:00:00,Jalan Jenderal Sudirman,1185,29.21,0,0,0
2024-01-09 20:15:00,Jalan Jenderal Sudirman,1103,35.14,2,0,1
2024-01-09 20:30:00,Jalan Jenderal Sudirman,887,18.17,27,0,1
2024-01-09 20:45:00,Jalan Jenderal Sudirman,1093,37.78,0,0,0
2024-01-09 21:00:00,Jalan Jenderal Sudirman,1049,34.13,9,0,1
2024-01-09 21:15:00,Jalan Jenderal Sudirman,963,27.26,3,0,1
2024-01-09 21:30:00,Jalan Jenderal Sudirman,904,35.41,0,0,0
2024-01-09 21:45:00,Jalan Jenderal Sudirman,1168,27.48,0,0,0
2024-01-09 22:00:00,Jalan Jenderal Sudirman,969,37.72,0,0,0
2024-01-09 22:15:00,Jalan Jenderal Sudirman,862,19.56,11,0,1
2024-01-09 22:30:00,Jalan Jenderal Sudirman,846,34.03,0,0,0
2024-01-09 22:45:00,Jalan Jenderal Sudirman,870,15.76,16,0,1
2024-01-09 23:00:00,Jalan Jenderal Sudirman,1077,35.57,0,0,0
2024-01-09 23:15:00,Jalan Jenderal Sudirman,1188,31.68,0,0,0
2024-01-09 23:30:00,Jalan Jenderal Sudirman,1144,35.92,0,0,0
2024-01-09 23:45:00,Jalan Jenderal Sudirman,808,36.54,0,0,0
2024-01-10 00:00:00,Jalan Jenderal Sudirman,132,57.43,0,0,0
2024-01-10 00:15:00,Jalan Jenderal Sudirman,63,52.9,0,0,0
2024-01-10 00:30:00,Jalan Jenderal Sudirman,115,55.91,0,0,0
2024-01-10 00:45:00,Jalan Jenderal Sudirman,116,48.16,0,0,0
2024-01-10 01:00:00,Jalan Jenderal Sudirman,140,57.34,0,0,0
2024-01-10 01:15:00,Jalan Jenderal Sudirman,89,52.98,0,0,0
2024-01-10 01:30:00,Jalan Jenderal Sudirman,132,48.77,0,0,0
2024-01-10 01:45:00,Jalan Jenderal Sudirman,95,49.7,3,0,1
2024-01-10 02:00:00,Jalan Jenderal Sudirman,195,55.29,0,0,0
2024-01-10 02:15:00,Jalan Jenderal Sudirman,142,52.75,0,0,0
2024-01-10 02:30:00,Jalan Jenderal Sudirman,77,43.08,3,0,1
2024-01-10 02:45:00,Jalan Jenderal Sudirman,165,55.32,0,0,0
2024-01-10 03:00:00,Jalan Jenderal Sudirman,79,50.6,0,0,0
2024-01-10 03:15:00,Jalan Jenderal Sudirman,66,55.43,0,0,0
2024-01-10 03:30:00,Jalan Jenderal Sudirman,111,56.05,0,0,0
2024-01-10 03:45:00,Jalan Jenderal Sudirman,138,51.94,0,0,0
2024-01-10 04:00:00,Jalan Jenderal Sudirman,186,50.82,0,0,0
2024-01-10 04:15:00,Jalan Jenderal Sudirman,169,59.23,0,0,0
2024-01-10 04:30:00,Jalan Jenderal Sudirman,110,40.53,13,0,1
2024-01-10 04:45:00,Jalan Jenderal Sudirman,100,50.27,6,0,1
2024-01-10 05:00:00,Jalan Jenderal Sudirman,1005,37.09,0,0,0
2024-01-10 05:15:00,Jalan Jenderal Sudirman,1140,35.73,0,0,0
2024-01-10 05:30:00,Jalan Jenderal Sudirman,1097,31.99,0,0,0
2024-01-10 05:45:00,Jalan Jenderal Sudirman,1101,24.52,43,0,1
2024-01-10 06:00:00,Jalan Jenderal Sudirman,1630,23.17,0,0,0
2024-01-10 06:15:00,Jalan Jenderal Sudirman,1618,22.91,0,0,0
2024-01-10 06:30:00,Jalan Jenderal Sudirman,2464,19.44,0,0,0
2024-01-10 06:45:00,Jalan Jenderal Sudirman,2402,18.88,0,0,0
2024-01-10 07:00:00,Jalan Jenderal Sudirman,2008,19.54,0,0,0
2024-01-10 07:15:00,Jalan Jenderal Sudirman,1890,18.7,0,0,0
2024-01-10 07:30:00,Jalan Jenderal Sudirman,1625,17.31,0,0,0
2024-01-10 07:45:00,Jalan Jenderal Sudirman,1925,20.08,0,0,0
2024-01-10 08:00:00,Jalan Jenderal Sudirman,1998,16.81,2,0,1
2024-01-10 08:15:00,Jalan Jenderal Sudirman,2176,16.88,0,0,0
2024-01-10 08:30:00,Jalan Jenderal Sudirman,1998,19.47,0,0,0
2024-01-10 08:45:00,Jalan Jenderal Sudirman,1639,18.74,0,0,0
2024-01-10 09:00:00,Jalan Jenderal Sudirman,1803,18.55,0,0,0
2024-01-10 09:15:00,Jalan Jenderal Sudirman,2429,22.55,0,0,0
2024-01-10 09:30:00,Jalan Jenderal Sudirman,1637,5.0,38,0,1
2024-01-10 09:45:00,Jalan Jenderal Sudirman,1676,16.86,0,0,0
2024-01-10 10:00:00,Jalan Jenderal Sudirman,932,34.97,0,0,0
2024-01-10 10:15:00,Jalan Jenderal Sudirman,1097,29.36,8,0,1
2024-01-10 10:30:00,Jalan Jenderal Sudirman,1038,40.72,0,0,0
2024-01-10 10:45:00,Jalan Jenderal Sudirman,1173,36.22,0,0,0
2024-01-10 11:00:00,Jalan Jenderal Sudirman,909,33.99,0,0,0
2024-01-10 11:15:00,Jalan Jenderal Sudirman,960,33.78,0,0,0
2024-01-10 11:30:00,Jalan Jenderal Sudirman,870,26.77,3,0,1
2024-01-10 11:45:00,Jalan Jenderal Sudirman,998,37.52,0,0,0
2024-01-10 12:00:00,Jalan Jenderal Sudirman,1024,35.65,0,0,0
2024-01-10 12:15:00,Jalan Jenderal Sudirman,1188,38.51,0,0,0
2024-01-10 12:30:00,Jalan Jenderal Sudirman,1056,39.26,0,0,0
2024-01-10 12:45:00,Jalan Jenderal Sudirman,899,36.82,0,0,0
2024-01-10 13:00:00,Jalan Jenderal Sudirman,1038,34.48,0,0,0
2024-01-10 13:15:00,Jalan Jenderal Sudirman,968,15.01,39,0,1
2024-01-10 13:30:00,Jalan Jenderal Sudirman,1004,34.29,0,0,0
2024-01-10 13:45:00,Jalan Jenderal Sudirman,1178,32.52,0,0,0
2024-01-10 14:00:00,Jalan Jenderal Sudirman,1111,36.8,0,0,0
2024-01-10 14:15:00,Jalan Jenderal Sudirman,907,32.81,0,0,0
2024-01-10 14:30:00,Jalan Jenderal Sudirman,1046,16.99,40,0,1
2024-01-10 14:45:00,Jalan Jenderal Sudirman,987,38.73,0,0,0
2024-01-10 15:00:00,Jalan Jenderal Sudirman,824,35.92,0,0,0
2024-01-10 15:15:00,Jalan Jenderal Sudirman,1102,33.49,0,0,0
2024-01-10 15:30:00,Jalan Jenderal Sudirman,929,28.81,0,0,0
2024-01-10 15:45:00,Jalan Jenderal Sudirman,1178,34.36,0,0,0
2024-01-10 16:00:00,Jalan Jenderal Sudirman,2480,11.71,0,0,0
2024-01-10 16:15:00,Jalan Jenderal Sudirman,1967,7.73,3,0,1
2024-01-10 16:30:00,Jalan Jenderal Sudirman,2965,13.18,0,0,0
2024-01-10 16:45:00,Jalan Jenderal Sudirman,2805,8.85,0,0,0
2024-01-10 17:00:00,Jalan Jenderal Sudirman,2978,10.93,3,0,1
2024-01-10 17:15:00,Jalan Jenderal Sudirman,2811,17.73,0,0,0
2024-01-10 17:30:00,Jalan Jenderal Sudirman,2492,12.39,5,0,1
2024-01-10 17:45:00,Jalan Jenderal Sudirman,2523,10.93,0,0,0
2024-01-10 18:00:00,Jalan Jenderal Sudirman,2385,13.21,0,0,0
2024-01-10 18:15:00,Jalan Jenderal Sudirman,1980,13.98,0,0,0
2024-01-10 18:30:00,Jalan Jenderal Sudirman,2145,17.1,0,0,0
2024-01-10 18:45:00,Jalan Jenderal Sudirman,2186,13.04,0,0,0
2024-01-10 19:00:00,Jalan Jenderal Sudirman,2255,11.03,0,0,0
2024-01-10 19:15:00,Jalan Jenderal Sudirman,2508,17.23,0,0,0
2024-01-10 19:30:00,Jalan Jenderal Sudirman,2718,16.33,0,0,0
2024-01-10 19:45:00,Jalan Jenderal Sudirman,1899,12.0,5,0,1
2024-01-10 20:00:00,Jalan Jenderal Sudirman,1035,33.18,0,0,0
2024-01-10 20:15:00,Jalan Jenderal Sudirman,1130,35.89,0,0,0
2024-01-10 20:30:00,Jalan Jenderal Sudirman,941,35.8,0,0,0
2024-01-10 20:45:00,Jalan Jenderal Sudirman,816,34.38,0,0,0
2024-01-10 21:00:00,Jalan Jenderal Sudirman,1034,29.02,0,0,0
2024-01-10 21:15:00,Jalan Jenderal Sudirman,982,26.93,43,0,1
2024-01-10 21:30:00,Jalan Jenderal Sudirman,877,36.05,0,0,0
2024-01-10 21:45:00,Jalan Jenderal Sudirman,861,34.34,0,0,0
2024-01-10 22:00:00,Jalan Jenderal Sudirman,1194,27.55,0,0,0
2024-01-10 22:15:00,Jalan Jenderal Sudirman,1129,17.73,24,0,1
2024-01-10 22:30:00,Jalan Jenderal Sudirman,1099,33.74,0,0,0
2024-01-10 22:45:00,Jalan Jenderal Sudirman,934,34.83,0,0,0
2024-01-10 23:00:00,Jalan Jenderal Sudirman,925,35.88,0,0,0
2024-01-10 23:15:00,Jalan Jenderal Sudirman,912,34.07,0,0,0
2024-01-10 23:30:00,Jalan Jenderal Sudirman,1091,35.77,0,0,0
2024-01-10 23:45:00,Jalan Jenderal Sudirman,1042,34.56,0,0,0
2024-01-11 00:00:00,Jalan Jenderal Sudirman,62,52.35,0,0,0
2024-01-11 00:15:00,Jalan Jenderal Sudirman,197,56.21,0,0,0
2024-01-11 00:30:00,Jalan Jenderal Sudirman,67,56.87,0,0,0
2024-01-11 00:45:00,Jalan Jenderal Sudirman,62,56.94,0,0,0
2024-01-11 01:00:00,Jalan Jenderal Sudirman,57,56.34,0,0,0
2024-01-11 01:15:00,Jalan Jenderal Sudirman,81,43.53,1,0,1
2024-01-11 01:30:00,Jalan Jenderal Sudirman,180,54.93,0,0,0
2024-01-11 01:45:00,Jalan Jenderal Sudirman,137,50.4,0,0,0
2024-01-11 02:00:00,Jalan Jenderal Sudirman,95,53.72,0,0,0
2024-01-11 02:15:00,Jalan Jenderal Sudirman,122,57.4,0,0,0
2024-01-11 02:30:00,Jalan Jenderal Sudirman,95,43.1,39,0,1
2024-01-11 02:45:00,Jalan Jenderal Sudirman,78,58.49,0,0,0
2024-01-11 03:00:00,Jalan Jenderal Sudirman,124,55.54,0,0,0
2024-01-11 03:15:00,Jalan Jenderal Sudirman,103,57.24,0,0,0
2024-01-11 03:30:00,Jalan Jenderal Sudirman,102,53.02,0,0,0
2024-01-11 03:45:00,Jalan Jenderal Sudirman,172,52.32,0,0,0
2024-01-11 04:00:00,Jalan Jenderal Sudirman,109,53.01,0,0,0
2024-01-11 04:15:00,Jalan Jenderal Sudirman,192,59.67,0,0,0
2024-01-11 04:30:00,Jalan Jenderal Sudirman,89,55.51,0,0,0
2024-01-11 04:45:00,Jalan Jenderal Sudirman,152,50.62,5,0,1
2024-01-11 05:00:00,Jalan Jenderal Sudirman,969,31.98,0,0,0
2024-01-11 05:15:00,Jalan Jenderal Sudirman,987,35.69,0,0,0
2024-01-11 05:30:00,Jalan Jenderal Sudirman,950,39.0,0,0,0
2024-01-11 05:45:00,Jalan Jenderal Sudirman,1056,32.42,0,0,0
2024-01-11 06:00:00,Jalan Jenderal Sudirman,2255,21.92,0,0,0
2024-01-11 06:15:00,Jalan Jenderal Sudirman,1821,23.22,0,0,0
2024-01-11 06:30:00,Jalan Jenderal Sudirman,2406,17.47,0,0,0
2024-01-11 06:45:00,Jalan Jenderal Sudirman,1947,23.02,0,0,0
2024-01-11 07:00:00,Jalan Jenderal Sudirman,1788,22.93,7,0,1
2024-01-11 07:15:00,Jalan Jenderal Sudirman,2315,17.76,0,0,0
2024-01-11 07:30:00,Jalan Jenderal Sudirman,2150,19.37,0,0,0
2024-01-11 07:45:00,Jalan Jenderal Sudirman,2065,21.71,0,0,0
2024-01-11 08:00:00,Jalan Jenderal Sudirman,2460,17.97,0,0,0
2024-01-11 08:15:00,Jalan Jenderal Sudirman,2167,16.32,0,0,0
2024-01-11 08:30:00,Jalan Jenderal Sudirman,2170,19.01,0,0,0
2024-01-11 08:45:00,Jalan Jenderal Sudirman,1761,19.22,0,0,0
2024-01-11 09:00:00,Jalan Jenderal Sudirman,2351,18.02,0,0,0
2024-01-11 09:15:00,Jalan Jenderal Sudirman,1548,13.94,0,0,0
2024-01-11 09:30:00,Jalan Jenderal Sudirman,1574,22.42,0,0,0
2024-01-11 09:45:00,Jalan Jenderal Sudirman,1595,20.81,0,0,0
2024-01-11 10:00:00,Jalan Jenderal Sudirman,945,39.15,0,0,0
2024-01-11 10:15:00,Jalan Jenderal Sudirman,846,31.03,0,0,0
2024-01-11 10:30:00,Jalan Jenderal Sudirman,1046,37.32,0,0,0
2024-01-11 10:45:00,Jalan Jenderal Sudirman,1191,38.04,0,0,0
2024-01-11 11:00:00,Jalan Jenderal Sudirman,822,36.52,0,0,0
2024-01-11 11:15:00,Jalan Jenderal Sudirman,875,34.83,0,0,0
2024-01-11 11:30:00,Jalan Jenderal Sudirman,955,31.29,0,0,0
2024-01-11 11:45:00,Jalan Jenderal Sudirman,906,29.9,0,0,0
2024-01-11 12:00:00,Jalan Jenderal Sudirman,1085,34.47,0,0,0
2024-01-11 12:15:00,Jalan Jenderal Sudirman,1050,31.51,0,0,0
2024-01-11 12:30:00,Jalan Jenderal Sudirman,1173,30.86,0,0,0
2024-01-11 12:45:00,Jalan Jenderal Sudirman,1023,36.11,0,0,0
2024-01-11 13:00:00,Jalan Jenderal Sudirman,811,33.79,0,0,0
2024-01-11 13:15:00,Jalan Jenderal Sudirman,1199,37.99,0,0,0
2024-01-11 13:30:00,Jalan Jenderal Sudirman,879,25.28,6,0,1
2024-01-11 13:45:00,Jalan Jenderal Sudirman,1136,37.63,0,0,0
2024-01-11 14:00:00,Jalan Jenderal Sudirman,905,37.12,0,0,0
2024-01-11 14:15:00,Jalan Jenderal Sudirman,1163,34.81,0,0,0
2024-01-11 14:30:00,Jalan Jenderal Sudirman,1177,36.98,0,0,0
2024-01-11 14:45:00,Jalan Jenderal Sudirman,983,32.89,0,0,0
2024-01-11 15:00:00,Jalan Jenderal Sudirman,1136,31.96,0,0,0
2024-01-11 15:15:00,Jalan Jenderal Sudirman,1189,34.21,0,0,0
2024-01-11 15:30:00,Jalan Jenderal Sudirman,1002,37.24,0,0,0
2024-01-11 15:45:00,Jalan Jenderal Sudirman,948,36.05,0,0,0
2024-01-11 16:00:00,Jalan Jenderal Sudirman,2386,6.57,8,0,1
2024-01-11 16:15:00,Jalan Jenderal Sudirman,2228,17.98,0,0,0
2024-01-11 16:30:00,Jalan Jenderal Sudirman,2525,13.79,0,0,0
2024-01-11 16:45:00,Jalan Jenderal Sudirman,2023,13.13,0,0,0
2024-01-11 17:00:00,Jalan Jenderal Sudirman,2692,17.86,0,0,0
2024-01-11 17:15:00,Jalan Jenderal Sudirman,2581,13.75,0,0,0
